SEQUENCE_NO,RUN_ID,CANONICAL_ID,CANONICAL_NAME,HISTORICAL_STATUS,SELECTION_SOURCE,SOURCE_PATH,DESTINATION_PATH,DESTINATION_BUCKET,SIZE_BYTES,SOURCE_SHA256,DESTINATION_SHA256,HASH_VERIFIED,COPY_STATUS,ERROR
31,RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,CONFIRMATORY_RUN,PHASE8F_R2_PRESERVATION_MODE,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\KERNEL_GRAPH_EXTERNAL_CONTROL\EXTERNAL_CONTROL_FULL_RESULTS.txt,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-001__V6_Clean_Confirmatory_Fingerprint_Replication\05_OUTPUTS\SOURCE\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\KERNEL_GRAPH_EXTERNAL_CONTROL\EXTERNAL_CONTROL_FULL_RESULTS.txt,05_OUTPUTS,21053518,e93845f48fa86ea93743df8bfc0eb40033ce716f70678ef998190fe64548eb19,e93845f48fa86ea93743df8bfc0eb40033ce716f70678ef998190fe64548eb19,True,COPIED_AND_VERIFIED,
32,RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,CONFIRMATORY_RUN,PHASE8F_R2_PRESERVATION_MODE,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\KERNEL_GRAPH_EXTERNAL_CONTROL\EXTERNAL_MESSAGE_KERNEL_SCORES.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-001__V6_Clean_Confirmatory_Fingerprint_Replication\05_OUTPUTS\SOURCE\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\KERNEL_GRAPH_EXTERNAL_CONTROL\EXTERNAL_MESSAGE_KERNEL_SCORES.csv,05_OUTPUTS,20967176,3c8d5ff2bbdadcb21e1bfdbfa1adf78974b18b940835b353da8d8b2b91bb4e9f,3c8d5ff2bbdadcb21e1bfdbfa1adf78974b18b940835b353da8d8b2b91bb4e9f,True,COPIED_AND_VERIFIED,
33,RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,CONFIRMATORY_RUN,PHASE8F_R2_PRESERVATION_MODE,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\KERNEL_GRAPH_EXTERNAL_CONTROL\EXTERNAL_SOURCE_SUMMARY.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-001__V6_Clean_Confirmatory_Fingerprint_Replication\05_OUTPUTS\SOURCE\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\KERNEL_GRAPH_EXTERNAL_CONTROL\EXTERNAL_SOURCE_SUMMARY.csv,05_OUTPUTS,373,a6418acbedfbb2441e1f26789ac1ba33bac726af7d8ba7f7bbfe955330a760c3,a6418acbedfbb2441e1f26789ac1ba33bac726af7d8ba7f7bbfe955330a760c3,True,COPIED_AND_VERIFIED,
34,RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,CONFIRMATORY_RUN,PHASE8F_R2_PRESERVATION_MODE,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\KEXT_V2_DIAGNOSTIC_OUTCOME\04_KERNEL_METHOD.json,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-001__V6_Clean_Confirmatory_Fingerprint_Replication\01_PROTOCOL\SOURCE\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\KEXT_V2_DIAGNOSTIC_OUTCOME\04_KERNEL_METHOD.json,01_PROTOCOL,2130,843f18d2f4056038f5ee30e42c755e915d5c9637d2904a546d69162249348d64,843f18d2f4056038f5ee30e42c755e915d5c9637d2904a546d69162249348d64,True,COPIED_AND_VERIFIED,
35,RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,CONFIRMATORY_RUN,PHASE8F_R2_PRESERVATION_MODE,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\KEXT_V2_DIAGNOSTIC_OUTCOME\09_KERNEL_RESULT_FILE_LIST.txt,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-001__V6_Clean_Confirmatory_Fingerprint_Replication\05_OUTPUTS\SOURCE\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\KEXT_V2_DIAGNOSTIC_OUTCOME\09_KERNEL_RESULT_FILE_LIST.txt,05_OUTPUTS,1144,2bf555493569a6ef3f800303aa45e41e9d2a4adfee6b9ec534fe141caf910be8,2bf555493569a6ef3f800303aa45e41e9d2a4adfee6b9ec534fe141caf910be8,True,COPIED_AND_VERIFIED,
36,RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,CONFIRMATORY_RUN,PHASE8F_R2_PRESERVATION_MODE,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\KEXT_V2_DIAGNOSTIC_OUTCOME\11_KERNEL_RUN_SUMMARY.json,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-001__V6_Clean_Confirmatory_Fingerprint_Replication\05_OUTPUTS\SOURCE\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\KEXT_V2_DIAGNOSTIC_OUTCOME\11_KERNEL_RUN_SUMMARY.json,05_OUTPUTS,9517,949f01b7cbfc90c73d2d798683ae471b3f8b9a01187b0df2981d642c314db618,949f01b7cbfc90c73d2d798683ae471b3f8b9a01187b0df2981d642c314db618,True,COPIED_AND_VERIFIED,
37,RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,CONFIRMATORY_RUN,PHASE8F_R2_PRESERVATION_MODE,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\KEXT_V2_DIAGNOSTIC_OUTCOME\12_DIAGNOSTIC_HASHES.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-001__V6_Clean_Confirmatory_Fingerprint_Replication\09_FREEZE\SOURCE\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\KEXT_V2_DIAGNOSTIC_OUTCOME\12_DIAGNOSTIC_HASHES.csv,09_FREEZE,1179,f1d2688268d0dbedd2911cf082b82ff5ea849bd1578a34736e199b06f0ca4342,f1d2688268d0dbedd2911cf082b82ff5ea849bd1578a34736e199b06f0ca4342,True,COPIED_AND_VERIFIED,
38,RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,CONFIRMATORY_RUN,PHASE8F_R2_PRESERVATION_MODE,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\KEXT_V4_FULL_RESTART_RESULTS\KEXT_V4_FULL_RESTART_RESULTS.zip,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-001__V6_Clean_Confirmatory_Fingerprint_Replication\08_PACKAGE\SOURCE\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\KEXT_V4_FULL_RESTART_RESULTS\KEXT_V4_FULL_RESTART_RESULTS.zip,08_PACKAGE,1380618,fbf71195e81ab8880234478959eaf781425b879915077492d84998df3a502e2d,fbf71195e81ab8880234478959eaf781425b879915077492d84998df3a502e2d,True,COPIED_AND_VERIFIED,
39,RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,CONFIRMATORY_RUN,PHASE8F_R2_PRESERVATION_MODE,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\KEXT_V4_FULL_RESTART_RESULTS\V4_AUC.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-001__V6_Clean_Confirmatory_Fingerprint_Replication\05_OUTPUTS\SOURCE\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\KEXT_V4_FULL_RESTART_RESULTS\V4_AUC.csv,05_OUTPUTS,112,3ba97e5a1848ad9ff9b180659dc8be17d9f5e8407151ac058150a82bdaed8d0a,3ba97e5a1848ad9ff9b180659dc8be17d9f5e8407151ac058150a82bdaed8d0a,True,COPIED_AND_VERIFIED,
40,RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,CONFIRMATORY_RUN,PHASE8F_R2_PRESERVATION_MODE,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\KEXT_V4_FULL_RESTART_RESULTS\V4_GROUP_SUMMARY.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-001__V6_Clean_Confirmatory_Fingerprint_Replication\05_OUTPUTS\SOURCE\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\KEXT_V4_FULL_RESTART_RESULTS\V4_GROUP_SUMMARY.csv,05_OUTPUTS,600,8f4ba29efb914fb2a382f8ae87c21f582f7ee176052506630a28cfe9c39d46df,8f4ba29efb914fb2a382f8ae87c21f582f7ee176052506630a28cfe9c39d46df,True,COPIED_AND_VERIFIED,
41,RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,CONFIRMATORY_RUN,PHASE8F_R2_PRESERVATION_MODE,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\KEXT_V4_FULL_RESTART_RESULTS\V4_METHOD.json,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-001__V6_Clean_Confirmatory_Fingerprint_Replication\01_PROTOCOL\SOURCE\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\KEXT_V4_FULL_RESTART_RESULTS\V4_METHOD.json,01_PROTOCOL,2601,d53e978f55527c517284fda2de410109088e3b99ce5dde683c64c68d2df395ed,d53e978f55527c517284fda2de410109088e3b99ce5dde683c64c68d2df395ed,True,COPIED_AND_VERIFIED,
42,RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,CONFIRMATORY_RUN,PHASE8F_R2_PRESERVATION_MODE,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\KEXT_V4_FULL_RESTART_RESULTS\V4_RESULT_HASHES.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-001__V6_Clean_Confirmatory_Fingerprint_Replication\09_FREEZE\SOURCE\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\KEXT_V4_FULL_RESTART_RESULTS\V4_RESULT_HASHES.csv,09_FREEZE,1044,7a19f726c4c55526287a5749259e5699f2f470c7722e8e7b14f729f4d9beed10,7a19f726c4c55526287a5749259e5699f2f470c7722e8e7b14f729f4d9beed10,True,COPIED_AND_VERIFIED,
43,RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,CONFIRMATORY_RUN,PHASE8F_R2_PRESERVATION_MODE,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\KEXT_V4_FULL_RESTART_RESULTS\V4_RUN_SUMMARY.json,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-001__V6_Clean_Confirmatory_Fingerprint_Replication\05_OUTPUTS\SOURCE\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\KEXT_V4_FULL_RESTART_RESULTS\V4_RUN_SUMMARY.json,05_OUTPUTS,3008,1ea935bc8ff0cffe3d846feb773163af75e706a509ffa1a978793b7f05411b74,1ea935bc8ff0cffe3d846feb773163af75e706a509ffa1a978793b7f05411b74,True,COPIED_AND_VERIFIED,
44,RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,CONFIRMATORY_RUN,PHASE8F_R2_PRESERVATION_MODE,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\KEXT_V4_FULL_RESTART_RESULTS\V4_SOURCE_HASHES.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-001__V6_Clean_Confirmatory_Fingerprint_Replication\09_FREEZE\SOURCE\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\KEXT_V4_FULL_RESTART_RESULTS\V4_SOURCE_HASHES.csv,09_FREEZE,1161,d82cbacd6193fde3da0aae3561730b30fcb156c63459294eb8ce163dfbd8f519,d82cbacd6193fde3da0aae3561730b30fcb156c63459294eb8ce163dfbd8f519,True,COPIED_AND_VERIFIED,
45,RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,CONFIRMATORY_RUN,PHASE8F_R2_PRESERVATION_MODE,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_DYNAMICS_RESULTS\DYN_METHOD.json,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-001__V6_Clean_Confirmatory_Fingerprint_Replication\01_PROTOCOL\SOURCE\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_DYNAMICS_RESULTS\DYN_METHOD.json,01_PROTOCOL,3453,249fb6b1450e4e91f66f04d44eee88c82b987296312c7e6ac8f38257415d2d98,249fb6b1450e4e91f66f04d44eee88c82b987296312c7e6ac8f38257415d2d98,True,COPIED_AND_VERIFIED,
46,RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,CONFIRMATORY_RUN,PHASE8F_R2_PRESERVATION_MODE,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_DYNAMICS_RESULTS\DYN_MOTIF_LONGITUDINAL_SUMMARY.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-001__V6_Clean_Confirmatory_Fingerprint_Replication\05_OUTPUTS\SOURCE\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_DYNAMICS_RESULTS\DYN_MOTIF_LONGITUDINAL_SUMMARY.csv,05_OUTPUTS,818,f021005351abcaee8ba31d04e620e3fc1fc3bdd6c7ecbfc3111f4dfe15adeb35,f021005351abcaee8ba31d04e620e3fc1fc3bdd6c7ecbfc3111f4dfe15adeb35,True,COPIED_AND_VERIFIED,
47,RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,CONFIRMATORY_RUN,PHASE8F_R2_PRESERVATION_MODE,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_DYNAMICS_RESULTS\DYN_RESULT_HASHES.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-001__V6_Clean_Confirmatory_Fingerprint_Replication\09_FREEZE\SOURCE\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_DYNAMICS_RESULTS\DYN_RESULT_HASHES.csv,09_FREEZE,1118,ce2002882d3bb6a91dc9137597074f0c140423cf0d88670e49c250350b8875fe,ce2002882d3bb6a91dc9137597074f0c140423cf0d88670e49c250350b8875fe,True,COPIED_AND_VERIFIED,
48,RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,CONFIRMATORY_RUN,PHASE8F_R2_PRESERVATION_MODE,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_DYNAMICS_RESULTS\DYN_RUN_SUMMARY.json,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-001__V6_Clean_Confirmatory_Fingerprint_Replication\05_OUTPUTS\SOURCE\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_DYNAMICS_RESULTS\DYN_RUN_SUMMARY.json,05_OUTPUTS,693,9b732098f3fadb797bc7a82808732f1e6949c046a6a1ac2375d2babad4f830cf,9b732098f3fadb797bc7a82808732f1e6949c046a6a1ac2375d2babad4f830cf,True,COPIED_AND_VERIFIED,
49,RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,CONFIRMATORY_RUN,PHASE8F_R2_PRESERVATION_MODE,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_DYNAMICS_RESULTS\RSOS_DYNAMICS_RESULTS.rar,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-001__V6_Clean_Confirmatory_Fingerprint_Replication\05_OUTPUTS\SOURCE\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_DYNAMICS_RESULTS\RSOS_DYNAMICS_RESULTS.rar,05_OUTPUTS,371811,f9e1c510bdf2dcb93518aea5d39f2e8fb37c26e6b11e7597d005b05bfd9cf325,f9e1c510bdf2dcb93518aea5d39f2e8fb37c26e6b11e7597d005b05bfd9cf325,True,COPIED_AND_VERIFIED,
50,RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,CONFIRMATORY_RUN,PHASE8F_R2_PRESERVATION_MODE,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_DYNAMICS_RESULTS\RSOS_DYNAMICS_RESULTS_UPLOAD.zip,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-001__V6_Clean_Confirmatory_Fingerprint_Replication\08_PACKAGE\SOURCE\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_DYNAMICS_RESULTS\RSOS_DYNAMICS_RESULTS_UPLOAD.zip,08_PACKAGE,394569,246d180c5e5a9e974304313410c4ce094f31db7d625a9d3afa4a2b2625293ea3,246d180c5e5a9e974304313410c4ce094f31db7d625a9d3afa4a2b2625293ea3,True,COPIED_AND_VERIFIED,
51,RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,CONFIRMATORY_RUN,PHASE8F_R2_PRESERVATION_MODE,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_F3_RESULTS\F3_FEATURE_WEIGHTS.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-001__V6_Clean_Confirmatory_Fingerprint_Replication\05_OUTPUTS\SOURCE\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_F3_RESULTS\F3_FEATURE_WEIGHTS.csv,05_OUTPUTS,3799,ecbcf743129ec6f8b36338ff29579ec8f4df4f8ba00e8c6c5ca1fca53d913196,ecbcf743129ec6f8b36338ff29579ec8f4df4f8ba00e8c6c5ca1fca53d913196,True,COPIED_AND_VERIFIED,
52,RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,CONFIRMATORY_RUN,PHASE8F_R2_PRESERVATION_MODE,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_F3_RESULTS\F3_HOLDOUT_RESULTS.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-001__V6_Clean_Confirmatory_Fingerprint_Replication\05_OUTPUTS\SOURCE\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_F3_RESULTS\F3_HOLDOUT_RESULTS.csv,05_OUTPUTS,396,23ecc516bfe6bc7a3a62a0f775fbdbd43881b41361fdef5c8660205773eaa243,23ecc516bfe6bc7a3a62a0f775fbdbd43881b41361fdef5c8660205773eaa243,True,COPIED_AND_VERIFIED,
53,RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,CONFIRMATORY_RUN,PHASE8F_R2_PRESERVATION_MODE,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_F3_RESULTS\F3_LONG_RECURSION_RESULTS.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-001__V6_Clean_Confirmatory_Fingerprint_Replication\05_OUTPUTS\SOURCE\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_F3_RESULTS\F3_LONG_RECURSION_RESULTS.csv,05_OUTPUTS,150122,7665d6b6af0df093d282eac12646d1aef63e165c1cc5a578ffd035282904b7b8,7665d6b6af0df093d282eac12646d1aef63e165c1cc5a578ffd035282904b7b8,True,COPIED_AND_VERIFIED,
54,RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,CONFIRMATORY_RUN,PHASE8F_R2_PRESERVATION_MODE,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_F3_RESULTS\F3_TRANSPOSITION_RESULTS.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-001__V6_Clean_Confirmatory_Fingerprint_Replication\05_OUTPUTS\SOURCE\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_F3_RESULTS\F3_TRANSPOSITION_RESULTS.csv,05_OUTPUTS,19666,bc2a0bfaa494201e5b734ff4eae537a49ee20329a489fdd9caadd9fca06fa1e5,bc2a0bfaa494201e5b734ff4eae537a49ee20329a489fdd9caadd9fca06fa1e5,True,COPIED_AND_VERIFIED,
55,RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,CONFIRMATORY_RUN,PHASE8F_R2_PRESERVATION_MODE,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_F3_RESULTS\RSOS_F3_RESULTS.zip,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-001__V6_Clean_Confirmatory_Fingerprint_Replication\08_PACKAGE\SOURCE\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_F3_RESULTS\RSOS_F3_RESULTS.zip,08_PACKAGE,76170,a97422f814ccf6eb392079f8974c9910e64c3e8545d141d28a26ec50fc50d2f7,a97422f814ccf6eb392079f8974c9910e64c3e8545d141d28a26ec50fc50d2f7,True,COPIED_AND_VERIFIED,
56,RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,CONFIRMATORY_RUN,PHASE8F_R2_PRESERVATION_MODE,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_KERNEL_CONVERGENCE_RESULTS\KERNEL_F3_FEATURE_CONVERGENCE.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-001__V6_Clean_Confirmatory_Fingerprint_Replication\05_OUTPUTS\SOURCE\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_KERNEL_CONVERGENCE_RESULTS\KERNEL_F3_FEATURE_CONVERGENCE.csv,05_OUTPUTS,4994,ab0ce45496916c2b1a4a59421d593b173b20a66201cda55967123ae09d19d888,ab0ce45496916c2b1a4a59421d593b173b20a66201cda55967123ae09d19d888,True,COPIED_AND_VERIFIED,
57,RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,CONFIRMATORY_RUN,PHASE8F_R2_PRESERVATION_MODE,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_KERNEL_CONVERGENCE_RESULTS\KERNEL_RESULT_HASHES.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-001__V6_Clean_Confirmatory_Fingerprint_Replication\09_FREEZE\SOURCE\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_KERNEL_CONVERGENCE_RESULTS\KERNEL_RESULT_HASHES.csv,09_FREEZE,1270,bdcb9c749c85767f721aefa290df499b3171c1554201f20439066dfb9e439166,bdcb9c749c85767f721aefa290df499b3171c1554201f20439066dfb9e439166,True,COPIED_AND_VERIFIED,
58,RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,CONFIRMATORY_RUN,PHASE8F_R2_PRESERVATION_MODE,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_KERNEL_CONVERGENCE_RESULTS\KERNEL_SOURCE_CONVERGENCE_SUMMARY.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-001__V6_Clean_Confirmatory_Fingerprint_Replication\05_OUTPUTS\SOURCE\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_KERNEL_CONVERGENCE_RESULTS\KERNEL_SOURCE_CONVERGENCE_SUMMARY.csv,05_OUTPUTS,571,ba3e8b38e890083f8210b4797804e1d3de3f0b256f4f499a9186d5083ca7aaca,ba3e8b38e890083f8210b4797804e1d3de3f0b256f4f499a9186d5083ca7aaca,True,COPIED_AND_VERIFIED,
59,RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,CONFIRMATORY_RUN,PHASE8F_R2_PRESERVATION_MODE,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_KERNEL_CONVERGENCE_RESULTS\KERNEL_SOURCE_HASHES.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-001__V6_Clean_Confirmatory_Fingerprint_Replication\09_FREEZE\SOURCE\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_KERNEL_CONVERGENCE_RESULTS\KERNEL_SOURCE_HASHES.csv,09_FREEZE,2911,aa81695ae9ee955c2352c133f03bba56224c11790bab61b61b37008a277905bd,aa81695ae9ee955c2352c133f03bba56224c11790bab61b61b37008a277905bd,True,COPIED_AND_VERIFIED,
60,RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,CONFIRMATORY_RUN,PHASE8F_R2_PRESERVATION_MODE,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_KERNEL_CONVERGENCE_RESULTS\KERNEL_W_EXTREME_OUTPUT_CONVERGENCE.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-001__V6_Clean_Confirmatory_Fingerprint_Replication\05_OUTPUTS\SOURCE\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_KERNEL_CONVERGENCE_RESULTS\KERNEL_W_EXTREME_OUTPUT_CONVERGENCE.csv,05_OUTPUTS,17806,98160730ae60620885dc433e9092c2ec459b3122a35f18fe057fb69a693cbf6c,98160730ae60620885dc433e9092c2ec459b3122a35f18fe057fb69a693cbf6c,True,COPIED_AND_VERIFIED,
